Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-393.000000,491.000000,-1528.000000,0.980000,0.170000,-0.080000,-0.030000
349.000000,-68.000000,747.000000,0.950000,0.290000,-0.100000,-0.100000
1257.000000,-1404.000000,2562.000000,0.930000,0.310000,-0.130000,-0.120000
185.000000,2.000000,89.000000,0.950000,0.280000,-0.140000,-0.110000
-108.000000,265.000000,-93.000000,0.950000,0.260000,-0.130000,-0.100000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
534.000000,1571.000000,-1148.000000,0.990000,0.110000,-0.060000,-0.050000
1091.000000,201.000000,-1776.000000,0.990000,0.070000,-0.050000,-0.070000
5.000000,-72.000000,-270.000000,0.990000,0.090000,-0.060000,-0.080000
-1313.000000,814.000000,-3573.000000,0.980000,0.150000,-0.050000,-0.090000
1068.000000,-1567.000000,2513.000000,0.930000,0.320000,-0.120000,-0.160000
1150.000000,-1200.000000,1392.000000,0.920000,0.330000,-0.130000,-0.150000
2442.000000,-342.000000,570.000000,0.950000,0.280000,-0.120000,-0.100000
-2957.000000,1219.000000,-327.000000,0.970000,0.250000,-0.050000,0.000000
-1337.000000,395.000000,-59.000000,0.970000,0.230000,-0.050000,-0.010000
402.000000,-100.000000,128.000000,0.970000,0.240000,-0.060000,-0.020000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-153.000000,12.000000,555.000000,0.960000,0.260000,-0.070000,-0.080000
-341.000000,161.000000,59.000000,0.960000,0.260000,-0.070000,-0.090000
-29.000000,-19.000000,394.000000,0.960000,0.260000,-0.080000,-0.100000
805.000000,-83.000000,1906.000000,0.960000,0.230000,-0.090000,-0.110000
153.000000,568.000000,-751.000000,0.980000,0.160000,-0.090000,-0.080000
-954.000000,212.000000,-1570.000000,0.980000,0.140000,-0.080000,-0.070000
2830.000000,-701.000000,-1176.000000,0.980000,0.160000,-0.110000,-0.060000
-2324.000000,269.000000,931.000000,0.970000,0.220000,-0.070000,0.010000
-1229.000000,311.000000,565.000000,0.970000,0.240000,-0.070000,-0.010000
-681.000000,184.000000,333.000000,0.960000,0.250000,-0.060000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-3833.000000,1318.000000,-606.000000,0.990000,0.130000,0.060000,0.050000
269.000000,899.000000,-1696.000000,0.990000,0.110000,0.040000,-0.090000
3523.000000,-1110.000000,-1396.000000,0.970000,0.190000,-0.030000,-0.170000
2075.000000,-1881.000000,1535.000000,0.940000,0.320000,-0.050000,-0.140000
-404.000000,-77.000000,1581.000000,0.940000,0.340000,-0.020000,-0.060000
-353.000000,1211.000000,-620.000000,0.960000,0.290000,-0.020000,0.010000
-2017.000000,331.000000,-714.000000,0.950000,0.310000,0.000000,0.080000
-2024.000000,55.000000,1077.000000,0.940000,0.330000,0.020000,0.060000
76.000000,137.000000,873.000000,0.950000,0.320000,0.010000,-0.010000
1799.000000,-101.000000,-117.000000,0.950000,0.300000,-0.030000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-125.000000,338.000000,218.000000,0.960000,0.270000,-0.070000,-0.030000
-2400.000000,725.000000,1771.000000,0.970000,0.240000,-0.030000,-0.020000
-1892.000000,1669.000000,-395.000000,0.980000,0.160000,-0.010000,-0.060000
2069.000000,-307.000000,-1710.000000,0.980000,0.140000,-0.070000,-0.150000
1461.000000,-1406.000000,-858.000000,0.960000,0.200000,-0.100000,-0.180000
667.000000,-648.000000,1354.000000,0.960000,0.220000,-0.090000,-0.160000
1616.000000,350.000000,-703.000000,0.970000,0.200000,-0.090000,-0.110000
-1792.000000,890.000000,220.000000,0.970000,0.230000,-0.040000,-0.020000
-2973.000000,768.000000,609.000000,0.970000,0.240000,0.000000,-0.030000
849.000000,56.000000,-644.000000,0.960000,0.250000,-0.030000,-0.090000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
476.000000,254.000000,-844.000000,0.990000,0.120000,-0.070000,-0.050000
-1409.000000,433.000000,-844.000000,0.990000,0.160000,-0.020000,0.000000
-3738.000000,479.000000,2996.000000,0.980000,0.200000,0.030000,0.010000
-686.000000,1035.000000,-891.000000,0.980000,0.160000,0.000000,-0.080000
2437.000000,-411.000000,-2250.000000,0.970000,0.190000,-0.040000,-0.160000
2640.000000,-1526.000000,153.000000,0.950000,0.250000,-0.040000,-0.160000
313.000000,-367.000000,885.000000,0.950000,0.290000,-0.010000,-0.100000
-884.000000,522.000000,1099.000000,0.960000,0.280000,0.000000,-0.050000
-1579.000000,731.000000,-959.000000,0.970000,0.240000,-0.010000,-0.020000
-349.000000,67.000000,-220.000000,0.970000,0.240000,-0.010000,-0.030000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-396.000000,1507.000000,-460.000000,0.990000,-0.030000,0.150000,-0.080000
-107.000000,259.000000,-2604.000000,0.970000,-0.070000,0.160000,-0.180000
747.000000,-55.000000,-785.000000,0.950000,-0.050000,0.100000,-0.280000
3346.000000,-1972.000000,394.000000,0.930000,-0.050000,0.050000,-0.350000
1783.000000,-330.000000,-160.000000,0.950000,-0.070000,0.080000,-0.280000
714.000000,291.000000,-953.000000,0.980000,-0.090000,0.110000,-0.160000
-1294.000000,79.000000,-1774.000000,0.990000,-0.080000,0.120000,-0.040000
-2231.000000,25.000000,-57.000000,0.990000,0.010000,0.140000,0.030000
-206.000000,-108.000000,960.000000,0.990000,0.080000,0.110000,0.030000
342.000000,-200.000000,64.000000,0.990000,0.140000,0.090000,0.020000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-494.000000,434.000000,-403.000000,0.990000,0.030000,0.140000,0.030000
-168.000000,434.000000,-622.000000,0.990000,-0.010000,0.150000,-0.020000
-39.000000,100.000000,-828.000000,0.990000,-0.020000,0.150000,-0.070000
426.000000,-102.000000,-1162.000000,0.980000,0.000000,0.130000,-0.130000
769.000000,-51.000000,-338.000000,0.980000,0.070000,0.110000,-0.150000
152.000000,-569.000000,-34.000000,0.970000,0.130000,0.090000,-0.160000
126.000000,-809.000000,1540.000000,0.960000,0.190000,0.090000,-0.160000
